imdb_id,title,year,rating,rating_count,runtime,genres,cast,runtime_clean
tt0207513,Hindustan Ki Kasam,1999.0,3.5,721.0,PT2H26M,"Action, Drama","Amitabh Bachchan, Ajay Devgn, Manisha Koirala, Sushmita Sen, Farida Jalal, Navin Nischol, Prem Chopra, Shahbaaz Khan, Pramod Moutho, Gulshan Grover, Kader Khan, Goga Kapoor, Kashmira Shah, Salim Khan Ding-Dong, Shakti Kapoor, Feroz Khan, Jaswir Kaur, Sukhwinder Singh",2h 26m
tt0361772,Jeete Hain Shaan Se,,4.8,193.0,,"Action, Drama, Romance","Mithun Chakraborty, Sanjay Dutt, Govinda, Mandakini, Vijayata Pandit, Danny Denzongpa, Kanwarjeet Paintal, Narendranath Malhotra, Ramayan Tiwari, Monty Nath, Sudhir, Rajeev, Satyendra Kapoor, Ashalata Wabgaonkar, Geeta Kak, C.S. Dubey, Yunus Parvez, Viju Khote",
tt3877652,Desi Kattey,2014.0,4.2,162.0,PT2H19M,Action,"Akhil Kapur, Tia Bajpai, Jay Bhanushali, Zahrah S Khan, Krish Anand, Vivaansh Anand, Rajesh Bakshi, Ashok Kumar Beniwal, Deepak Bhanushali, Claudia Ciesla, Nishikant Dixit, Steven a Dsouza, Rajkumar Dwivedi, Pankaj Jha, Harry Josh, Akhilendra Mishra, Ashutosh Rana, Murli Sharma",2h 19m
tt3465488,Karle Pyaar Karle,2014.0,2.4,171.0,PT1H50M,"Action, Romance","Shiv Darshan, Hasleen Kaur, Aham Sharma, Rumi Khan, Tanya Malik, Ankit Raj, Yash Acharya, Shaji Chaudhary, Shailesh Hejmady, Sanjay Sharma, Aditya Singh, Aru Krishansh Verma",1h 50m
tt0177490,Aghaat,1985.0,7.6,202.0,PT2H18M,"Drama, Crime","Om Puri, Bharat Gopy, Pankaj Kapur, Naseeruddin Shah, Deepa Sahi, Amrish Puri, Sadashiv Amrapurkar, Rohini Hattangadi, Salim Ghouse, Vijay Kashyap, Loveleen Mishra, Harish Patel, Achyut Potdar, Sushma Prakash, K.K. Raina, M.K. Raina",2h 18m
tt0053637,Barsaat Ki Raat,1960.0,6.9,171.0,PT2H22M,"Drama, Musical, Romance","Madhubala, Bharat Bhushan, Shyama, Chandrashekhar Vaidya, K.N. Singh, Peace Kanwal, S.K. Prem, Khurshid Bawra, Ratna, Mirza Musharraf, Mumtaz Begum, Sona Mastan Mirza, Umar Draz, Balam, K. Dinanath, M.A. Latif, Nazir Kashmiri, Haroon",2h 22m
tt0100401,Pratibandh,1990.0,6.7,197.0,PT2H39M,"Action, Drama","Chiranjeevi, Juhi Chawla, Rami Reddy, Harish Patel, J.V. Somayajulu, Kulbhushan Kharbanda, Shafi Inamdar, Sumalatha, Madan Jain, Reema Lagoo, Ramesh Deo",2h 39m
tt0087975,Raaj Tilak,1984.0,5.6,190.0,,"Action, Drama","Dharmendra, Sunil Dutt, Hema Malini, Kamal Haasan, Raaj Kumar, Reena Roy, Ranjeeta Kaur, Ajit Khan, Pran Sikand, Madan Puri, Ranjeet Bedi, Sarika Thakur, Yogeeta Bali, Rajeev Anand, Urmila Bhatt, Mohan Choti, Bob Christo, Rajan Haksar",
tt0246493,Chori Mera Kaam,1975.0,7.0,196.0,PT2H45M,"Comedy, Musical, Romance","Ashok Kumar, Shashi Kapoor, Zeenat Aman, Pran Sikand, Anwar Hussain, David Abraham, Deven Verma, Iftekhar, Raza Murad, M.B. Shetty, Maruti, Asha Potdar, Komilla Virk, Urmila Bhatt, Anoop Kumar, Appi Umrani, Chaman Puri, Jankidas",2h 45m
tt0058270,Kohraa,,6.9,174.0,PT2H33M,"Drama, Musical, Mystery","Biswajeet Chatterjee, Waheeda Rehman, Lalita Pawar, Tarun Bose, Madan Puri, Manmohan Krishna, Asit Kumar Sen, Badri Prasad, Abhi Bhattacharya, Sujit Kumar, Thelma",2h 33m
tt0106221,Aadmi Khilona Hai,1993.0,4.9,208.0,PT2H38M,"Drama, Romance","Jeetendra, Reena Roy, Govinda, Meenakshi Sheshadri, Laxmikant Berde, Sulabha Deshpande, Sushmita Mukherjee, Baby Princy, Tej Sapru, Anjan Srivastav, Dalip Tahil, Chhaya, Avtar Singh Gullu, Mukesh Rawal, Ratna Shetty, Shirley",2h 38m
tt2962230,Kaagaz Ke Fools,2015.0,3.9,167.0,PT1H49M,Comedy,"Vinay Pathak, Mugdha Godse, Raima Sen, Amit Behl, Nishikant Dixit, Ravi Mahashabde, Rajendra Sethi, Saurabh Shukla, Rajeev Vashishth",1h 49m
tt0090611,Allah-Rakha,1986.0,5.2,208.0,PT2H40M,"Action, Drama","Jackie Shroff, Shammi Kapoor, Waheeda Rehman, Biswajeet Chatterjee, Dimple Kapadia, Meenakshi Sheshadri, Bindu Desai, Anupam Kher, Goga Kapoor, Bob Christo, Gulshan Grover, Ramesh Deo, Mushtaq Merchant, Mac Mohan, Sudhir, Asif, Aruna Irani, Rati Agnihotri",2h 40m
tt0173156,Saajan Ka Ghar,1994.0,4.2,211.0,PT2H33M,Drama,"Rishi Kapoor, Juhi Chawla, Deepak Tijori, Farheen, Anupam Kher, Kader Khan, Bindu Desai, Shobha Khote, Alok Nath, Anjana Mumtaz, Beena Banerjee, Johny Lever, Dinesh Hingoo, Mohnish Behl, Tej Sapru",2h 33m
tt7277150,Nirdosh,2018.0,4.4,710.0,PT1H50M,"Drama, Mystery, Thriller","Arbaaz Khan, Manjari Fadnnis, Mukul Dev, Ashmit Patel, Mahek Chahal, Manisha Kelkar, Akash Sinha, Geetanjali Mishra, Astad Kale, Rajkumar Kanojia, Shilpa Kadam, Zenia Shastiker, Feroz Bhagat, Dinesh Lamba, Yusuf Hussain, Salman Shaikh, Premnath Gulati, Himanshu Manek",1h 50m
tt1828289,Shagird,2011.0,7.0,2505.0,PT2H23M,"Action, Crime, Drama","Nana Patekar, Mohit Ahlawat, Rimi Sen, Anurag Kashyap, Zakir Hussain, Aahaan Desai, Master Ahan Desai, Rajiv Gupta, Jai Kalra, Vijay Kaushik, Jahangir Khan, Mushtaq Khan, Shakti Kumar, Nassar, Sitaram Panchal, Annamaria Pinna, Vishwajeet Pradhan, Nagesh Salwan",2h 23m
tt0266757,Mehboob Ki Mehndi,1971.0,6.9,172.0,PT2H31M,"Drama, Musical, Romance","Rajesh Khanna, Leena Chandavarkar, Pradeep Kumar, Baby Sonu, Sunder, Iftekhar, Paro, Jagdish Raj, Gurnam Singh, Mumtaz Begum, Rafiya Sultana, Prince Arjun, Sudhir, Ramal, Radheshyam, K.K. Nayyar, Dilip Dutt, Madhumati",2h 31m
tt0122233,Saaz,,6.8,165.0,PT2H28M,"Drama, Musical","Shabana Azmi, Aruna Irani, Zakir Hussain, Ayesha Dharker, Parikshit Sahni, Vaidehi Warerkar, Raghubir Yadav",2h 28m
tt2668938,Meri Ganga Ki Saugandh,2003.0,7.7,22.0,PT1H50M,Action,"Shakti Kapoor, Amit Pachori, Sapna Sappu, Joginder Shelly",1h 50m
tt0118842,Chasing Amy,1997.0,7.2,147639.0,PT1H53M,"Comedy, Drama, Romance","Ben Affleck, Joey Lauren Adams, Ethan Suplee, Scott Mosier, Jason Lee, Casey Affleck, Guinevere Turner, Carmen Llywelyn, Brian O'Halloran, Matt Damon, Alexander Goebbel, Tony Torn, Rebecca Waxman, Paris Petrick, Welker White, Kelli Simpkins, John Willyung, Tse-Mach Washington",1h 53m
tt0363887,Phool Bane Angaray,1991.0,4.6,188.0,,"Action, Drama","Rekha, Rajinikanth, Prem Chopra, Charan Raj, Shafi Inamdar, Dalip Tahil, Parikshit Sahni, Aparajita, Alok Nath, Bindu Desai, Jagdish Raj, Beena Banerjee, Senthil, Harbans Darshan M. Arora, Hanif, Jamnadas, Maqsood, Rubina",
tt0364049,Adventures of Tarzan,1985.0,4.6,241.0,PT2H15M,"Action, Adventure, Comedy","Hemant Birje, Kimi Katkar, Dalip Tahil, Om Shivpuri, Narendranath Malhotra, Raja Duggal, R.S. Malik, Suresh, Narinder Anand, Durga Prasad, Gautam Sarin, Sunita, Sudhir, Harbans Darshan M. Arora, Tyrone Aviet, Gorilla, Roopesh Kumar, Shakeela",2h 15m
tt10329614,Censor,2021.0,5.9,22599.0,PT1H24M,"Horror, Mystery, Thriller","Niamh Algar, Michael Smiley, Nicholas Burns, Vincent Franklin, Sophia La Porta, Adrian Schiller, Clare Holman, Andrew Havill, Felicity Montagu, Danny Lee Wynter, Clare Perkins, Guillaume Delaunay, Richard Glover, Erin Shanagher, Beau Gadsdon, Amelie Child Villiers, Matthew Earley, Ric Renton",1h 24m
tt0055767,Baat Ek Raat Ki,,7.0,151.0,PT2H25M,"Mystery, Romance, Thriller","Dev Anand, Waheeda Rehman, Chandrashekhar Vaidya, Johnny Walker, Ulhas, Jagdish Sethi, Asit Kumar Sen, Sabita Chatterjee, Edwina, Tina Misquitta",2h 25m
tt0230348,Jab Pyar Kisise Hota Hai,,6.7,169.0,PT2H19M,"Comedy, Drama, Musical","Dev Anand, Asha Parekh, Sulochana Latkar, Mubarak Mechant, Raj Mehra, Wasti, Rajendranath Malhotra, Tahir Hussain, Dulari, Bishan Khanna, Ram Avtar, Pran Sikand, Edwina",2h 19m
tt0215902,Kinara,1977.0,6.8,181.0,PT2H19M,"Drama, Romance","Jeetendra, Hema Malini, Dharmendra, Om Shivpuri, Shreeram Lagoo, Keshto Mukherjee, Dina Pathak, Leela Mishra, Kamaldeep, Randhir, Avtar Singh Gullu",2h 19m
tt0362798,Kasam Paida Karne Wale Ki,1984.0,5.6,210.0,PT2H25M,"Action, Drama","Mithun Chakraborty, Smita Patil, Salma Agha, Amrish Puri, Karan Razdan, Geeta Kak, Jankidas, Yunus Parvez, Bob Christo, Manik Irani, Jag Darshan Singh, Gurbachan Singh, Viju Khote, Vee Suri, Master Bobby, Master Chhotu, Seema, Rizwana",2h 25m
tt0070097,Gehri Chaal,1973.0,5.4,174.0,PT2H27M,"Action, Crime, Thriller","Jeetendra, Hema Malini, Amitabh Bachchan, Prem Chopra, Bindu Desai, Chandrashekhar Vaidya, Paidi Jairaj, Prem Kumar, Suraj, Anand, Ajay Kumari, Babu Kalam, J.N. Anand, Surendra Rahi, Randhir, Kuljit Singh, Sopariwala",2h 27m
tt0276628,Yehi Hai Zindagi,1977.0,7.1,182.0,PT2H13M,"Comedy, Drama","Sanjeev Kumar, Utpal Dutt, David Abraham, Romesh Sharma, Ramesh Deo, Lucky Ali, Vikram Gokhale, Umesh Sharma, Adil, Rajbaldeo, J.N. Anand, V.D. Puranik, Prakash, Madhukar, Kiran, Hanumanthachari, Raghavaiah, Tarunkumar Gupta",2h 13m
tt0107821,Phool Aur Angaar,1993.0,5.9,290.0,PT2H26M,"Action, Drama","Govardhan Asrani, Bajrangi, Arun Bali, Nimai Bali, Mohnish Behl, Laxmikant Berde, Mithun Chakraborty, Prem Chopra, Bob Christo, Ajinkya Deo, Salim Khan Ding-Dong, Jack Gaud, Gulshan Grover, Dinesh Hingoo, Aruna Irani, Goga Kapoor, Feroz Khan, Shashi Kiran",2h 26m
tt0182468,Stumped,,6.1,38.0,PT32M,"Short, Comedy, Horror","Marcie Payne, Michael Legge, Debbie Rochon, Jasi Cotton Lanier, Carl Russo, Edward Mastin, Ann Rott, Jerry O'Sullivan, Ron Bonk",32m
tt0056998,Dil Hi To Hai,,7.4,148.0,PT2H8M,"Comedy, Drama, Romance","Raj Kapoor, Nutan, Agha, Pran Sikand, Leela Chitnis, Nasir Hussain, Sabita Chatterjee, Babloo, Shivraj, Hari Shivdasani, Padmini Priyadarshini, Mumtaz Begum, Manorama",2h 8m
tt0377845,Ek Chadar Maili Si,1986.0,7.1,163.0,PT2H13M,Drama,"Hema Malini, Rishi Kapoor, Poonam Dhillon, Kulbhushan Kharbanda, Dina Pathak, A.K. Hangal, Adarsh Gautam, Sourabh Shailee, Soni, Geeta Kak, Tarla Mehta, Shammi, Gopi Bhalla, Neena Cheema, Hemraj Sharma, Jaspal Sandhu, Mehmood Bharti, Amrik Gill",2h 13m
tt0271023,Kab? Kyoon? Aur Kahan?,1970.0,6.8,158.0,PT2H16M,"Action, Mystery, Romance","Dharmendra, Babita Kapoor, Pran Sikand, Helen, Ashoo, Dhumal, Asit Kumar Sen, Sujata Bakshi, Mohan Choti, Hari Shivdasani, Jankidas, Hiralal, M.B. Shetty, Keshav Rana, Master Ratan, Murad, Yunus, Susheela",2h 16m
tt34720674,Bhram,2025.0,7.9,229.0,PT2H11M,Thriller,"Mitra Gadhvi, Sonali Lele Desai, Abhinay Banker, Bhaveshkummar, Nishma Soni",2h 11m
tt0151466,Main Tulsi Tere Aangan Ki,1978.0,6.6,180.0,PT2H31M,"Drama, Family","Nutan, Asha Parekh, Vijay Anand, Vinod Khanna, Deb Mukherjee, Heena Kausar, Neeta Mehta, Geeta Behl, Trilok Kapoor, Bhagwan Palav, Purnima, Kumari Naaz, Goga Kapoor, C.S. Dubey, Suresh Bedi, Asit Kumar Sen, Jagdish Raj, Praveen Paul",2h 31m
tt0071083,27 Down,,7.3,261.0,PT1H55M,Drama,"Sudhir Dalvi, Rakhee Gulzar, Madhavi Manjula, Sadhu Meher, Chaman Puri, Raakhee, M.K. Raina, Rekha Sabnis, Om Shivpuri, Nilesh Vellani",1h 55m
tt0262446,Gopichand Jasoos,1982.0,5.3,148.0,PT2H30M,"Comedy, Thriller","Raj Kapoor, Zeenat Aman, I.S. Johar, Viju Khote, Sujit Kumar, Rajan Haksar, Pinchoo Kapoor, Gurbachan Singh, Manmohan Krishna, Sunder, Raj Kishore, Jugnu, Brahm Bhardwaj, Ratan Gaurang, Ram Murthy, Mama, Ramlal, Billa",2h 30m
tt0155499,Antarnaad,1991.0,7.7,149.0,PT2H40M,Drama,"Shabana Azmi, Girish Karnad, Kulbhushan Kharbanda, Om Puri, Ravi Jhankal, Ila Arun, Lalit Tiwari, Riju Bajaj, Anang Desai, Virendra Saxena, Sudhir Kulkarni, Dina Pathak, Aparajita Krishna, Vijay Kashyap, Devendra Malhotra, Utkarsh Mazumdar, Chandrakant Thakkar, Deepraj Rana",2h 40m
tt0096922,Bhrashtachar,1989.0,4.9,171.0,PT2H33M,"Action, Crime, Drama","Rekha, Mithun Chakraborty, Anupam Kher, Raza Murad, Anjana Mumtaz, Abhinav Chaturvedi, Shilpa Shirodkar, Rajinikanth, Padma Khanna, Sudhir Pandey, Vinod Nagpal, Girija Shankar, Vikas Anand, Bharti Achrekar, Ajay Wadhavkar, Mangal Dhillon, Pyare Mohan Sahay, Lalit Tiwari",2h 33m
tt0273045,2001: Do Hazaar Ek,1998.0,3.9,159.0,PT2H29M,"Crime, Mystery, Thriller","Jackie Shroff, Dimple Kapadia, Tabu, Rajat Bedi, Suresh Oberoi, Gulshan Grover, Deven Verma, Mohan Joshi, Sharat Saxena, Navneet Nishan, Sadashiv Amrapurkar, Mukesh Khanna, Upasana Singh, Sunil Dhawan, Anil Nagrath, Kishore Bhanushali, Master Suraj, Baby Sharmika",2h 29m
tt0074926,Mrigayaa,,6.8,178.0,PT1H59M,Drama,"Mithun Chakraborty, Mamata Shankar, Robert Wright, Ajit Banerjee, Samit Bhanja, Shekhar Chatterjee, Reba Roy Chowdhury, Sujal Roy Chowdhury, Anoop Kumar, Sadhu Meher, Gyanesh Mukherjee, Ann Wright",1h 59m
tt0237395,Lal Patthar,1971.0,6.0,182.0,PT2H28M,Drama,"Raaj Kumar, Hema Malini, Rakhee Gulzar, Vinod Mehra, Asit Kumar Sen, Kanwarjeet Paintal, Dulari, Chandramohan, Sujata Bakshi, Meena Talpade, Leela Mishra, Chandrima Bhaduri, Sadhana Khote, Miss Shefali, Master Sailesh, Shobha, Satyendra Kapoor, Lata Arora",2h 28m
tt0440463,Hava Aney Dey,2022.0,6.2,139.0,PT1H33M,Drama,"Aniket Vishwasrao, Nishikant Kamat, Tannishtha Chatterjee, Rajshree Thakur, Chinmay Kelkar, Hridaynath Jadhav, Tejas D. Parvatkar, Nikhil Ratnaparkhi, Mangala Kenkre, Pubali Sanyal, Niaal Saad, Richa Nayyar, Deepak Qazir, Ganesh Yadav, Shumona Bannerjee, Pravina Bano, Preeti Joshi, Yogesh Vinayak Joshi",1h 33m
tt0361746,Inaam Dus Hazaar,,6.1,197.0,,"Action, Comedy, Romance","Sanjay Dutt, Meenakshi Sheshadri, Amrish Puri, Gulshan Grover, Sharat Saxena, Ramesh Deo, Shafi Inamdar, T.P. Jain, Satish Kaul, Kanan Kaushal, Viju Khote, Mohammed Lamba, Raza Murad, Jagdish Raj, Sudhir, Harbans Darshan M. Arora, Brij Gopal, Hangama",
tt0982875,Gauri: The Unborn,2007.0,3.8,136.0,PT1H38M,"Drama, Horror, Thriller","Mohan Azaad, Anupam Kher, Atul Kulkarni, Manasi, Rushita Pandya, Praanav, Trishna Pritam, Rituparna Sengupta, Sian",1h 38m
tt0167404,The Sixth Sense,1999.0,8.2,1127751.0,PT1H47M,"Drama, Mystery, Thriller","Bruce Willis, Haley Joel Osment, Toni Collette, Olivia Williams, Trevor Morgan, Donnie Wahlberg, Peter Anthony Tambakis, Jeffrey Zubernis, Bruce Norris, Glenn Fitzgerald, Greg Wood, Mischa Barton, Angelica Page, Lisa Summerour, Firdous Bamji, Samia Shoaib, Hayden Saunier, Janis Dardaris",1h 47m
tt2637518,Meri Lalkaar,1990.0,3.6,26.0,PT2H14M,Action,"Sadashiv Amrapurkar, Bharat Bhushan, Puneet Issar, Satish Kaul, Huma Khan, Kader Khan, Raza Murad, Rohini, Sumeet Saigal, Satish Shah, Sripradha, Suniel, Rajesh Vivek",2h 14m
tt0272651,Hari-Bhari,2000.0,6.9,131.0,PT2H14M,"Drama, Family","Shabana Azmi, Rajit Kapoor, Rajeshwari Sachdev, Surekha Sikri, Nandita Das, Meghna Kothari, Seema Pahwa, Aalambayan Siddharth, Lalit Tiwari, Alka Trivedi, Shri Vallabh Vyas",2h 14m
tt1626146,Hector and the Search for Happiness,2014.0,6.9,52354.0,PT1H54M,"Adventure, Comedy, Drama","Simon Pegg, Rosamund Pike, Tracy-Ann Oberman, Jean Reno, Veronica Ferres, Barry Atsma, Ming Zhao, Togo Igawa, Christopher Plummer, Bruce Fontaine, Chad Willett, Bernard Cuffling, Jakob Davies, Chris Gauthier, Dean Paul Gibson, Michael Adamthwaite, Vincent Gale, Gabrielle Rose",1h 54m
tt0476861,Sarhad Paar,2006.0,3.8,147.0,PT1H57M,"Action, Drama","Mahima Chaudhry, Tabu, Sanjay Dutt, Chandrachur Singh, Rahul Dev, Fakhar E. Alam, Shyam Awasthi, Yusuf Baba, Rana Jung Bahadur, Rakesh Bedi, Gopi Bhalla, Bhupindder Bhoopii, Anang Desai, Pankaj Dheer, Avtar Gill, Jassi, Rakesh Joshi, Satyendra Kapoor",1h 57m
tt1191118,Hello Darling,2010.0,2.8,154.0,PT1H44M,"Comedy, Drama","Gul Panag, Celina Jaitly, Isha Koppikar, Chunky Pandey, Jaaved Jaaferi, Aarti, Leena Balodi, Krishna Bhatt, Seema Biswas, Deepak Chaddha, Anil Charanjeett, Ashok Chaudhary, Pooja Chaudhary, Ashok Choudhary, Kurush Deboo, Sunny Deol, Nishikant Dixit, Saurav Dubey",1h 44m
tt0073191,Jai Santoshi Maa,1975.0,6.6,242.0,PT2H25M,"Drama, Fantasy","Bharat Bhushan, Ashish Kumar, Kanan Kaushal, Anita Guha, Trilok Kapoor, Rajni Bala, Brij Mohan Vyas, Dilip Dutt, Rajan Haksar, Leela Mishra, Lata Arora, Shree Bhagwan, Bela Bose, Manher Desai, Uma Khosla, Kundan, Mahipal, Anant Marathe",2h 25m
tt0113933,Naaraaz,1994.0,4.7,215.0,PT2H8M,"Action, Crime, Drama","Pooja Bhatt, Mithun Chakraborty, Atul Agnihotri, Sonali Bendre, Rana Jung Bahadur, Deven Bhojani, Avtar Gill, Gulshan Grover, Bharat Kapoor, Kunal Kemmu, Javed Khan Amrohi, Mushtaq Khan, Kirpal, Lalita, Gudia Mohapatra, Gavin Packard, Rawat, Soni Razdan",2h 8m
tt0395519,Doodh Ka Karz,1990.0,4.7,198.0,PT2H31M,"Action, Drama, Fantasy","Tom Alter, Sadashiv Amrapurkar, Birbal, Prem Chopra, Mohan Choti, Bob Christo, Gulshan Grover, Aruna Irani, Jackie, Anant Jog, Goga Kapoor, Kamal Kapoor, Akram Khan, Neelam Kothari, Guddi Maruti, Prabha Mishra, Raza Murad, Yunus Parvez",2h 31m
tt0088986,Damul,,7.7,165.0,PT1H46M,Drama,"Manohar Singh, Annu Kapoor, Sreela Majumdar, Deepti Naval, Pyare Mohan Sahay, Braj Kishore, Gopal Sharan, Ranjan Kamath",1h 46m
tt0233147,Ayee Milan Ki Bela,,6.5,159.0,PT2H26M,"Drama, Romance","Rajendra Kumar Tuli, Saira Banu, Dharmendra, Nasir Hussain, Shashikala Jawalkar, Sulochana Latkar, Sunder, Madan Puri, Mumtaz Begum, Madhu Apte, Keshav Rana, Sarita, Edwina, Tina Misquitta",2h 26m
tt3666258,Coffee Bloom,2015.0,5.7,144.0,PT1H30M,Drama,"Arjun Mathur, Sugandha Garg, Ishwari Bose-Bhattacharya, Mohan Kapur, Sharath Parvathavani, Nandini Sen",1h 30m
tt0071714,Kasauti,1974.0,5.6,153.0,PT2H11M,"Drama, Romance","Hema Malini, Amitabh Bachchan, Pran Sikand, Sonia Sahni, Vijay Sharma, Ramesh Deo, Sulochana Latkar, Bipin Gupta, D.K. Sapru, Murad, Abhi Bhattacharya, Satyendra Kapoor, Mohan Choti, Bharat Bhushan, Shobha Khote, Viju Khote, Jankidas, Mac Mohan",2h 11m
tt0389726,Aanch,2003.0,5.6,144.0,PT2H40M,Drama,"Nana Patekar, Paresh Rawal, Suchindra Bali, Sharbani Mukherji, Arun Bakshi, Poonam Jhawer, Ayesha Jhulka, Akhilendra Mishra, Nirmal Pandey, Vishwajeet Pradhan, Deepraj Rana, Rakhi Sawant, Sunil Shende, Seema Shinde, Raghubir Yadav",2h 40m
tt0227496,Shreemaan Aashique,1993.0,4.1,171.0,PT2H32M,"Comedy, Romance","Rishi Kapoor, Urmila Matondkar, Bindu Desai, Tiku Talsania, Reema Lagoo, Ghanshyam Rohera, Dinesh Hingoo, Anupam Kher, Annu Kapoor, Mehmood, Rumi Jaffery",2h 32m
tt0286707,Humse Badhkar Kaun: The Entertainer,1998.0,3.5,190.0,,"Action, Comedy","Suniel Shetty, Saif Ali Khan, Sonali Bendre, Deepti Bhatnagar, Raza Murad, Beena Banerjee, Shiva Rindani, Ashish Balram Nagpal, Deepak Anand, Mukesh Rishi, Mohan Joshi, Suresh Bhagwat, Viju Khote, Jaspal Sandhu, Aparajita, Master Sunny, Kumud Tripathi, Ravi Patwardhan",
tt0115616,Bal Bramhachari,1996.0,3.6,172.0,PT2H43M,"Action, Drama","Puru Rajkumar, Karisma Kapoor, Deepak Tijori, Simran, Tinnu Anand, Mukesh Khanna, Aashif Sheikh, Rajeev Verma, Shakti Kapoor, Mohan Joshi, Bindu Desai, Ashok Saraf, Shiv Kumar, Avtar Gill, Anang Desai, Asawari Joshi, Himani Shivpuri, Aparajita",2h 43m
tt1784632,M.A.D: Mad About Dance,2014.0,5.1,148.0,PT2H5M,"Drama, Family, Music","Saahil Prem, Amy Maghera, Salah Benlemqawanssa, Akhilesh Unnithan, Abhishek Saha, Raashul Tandon, Jon Jo, Jon Jo, Craig Turner, Darren Lynch, Kiyani Aziz, Wren Ball, Christopher Battye, Sandeep Garcha, Helen Grayson, Emiko Ishii, Stephanie Johanan, Emma Jones",2h 5m
tt0338960,Ek Tha Raja,,4.1,170.0,PT2H30M,"Action, Thriller","Aditya Pancholi, Suniel Shetty, Saif Ali Khan, Neelam Kothari, Pratibha Sinha, Indrani Banerjee, Kader Khan, Shakti Kapoor, Alok Nath, Aruna Irani, Mohan Joshi, Avtar Gill, Rana Jung Bahadur, Shiva Rindani, Jack Gaud, Gavin Packard, Yogi Singh, Anil Yadav",2h 30m
tt0359135,Dus Numbri,1976.0,5.5,152.0,PT2H35M,"Action, Comedy, Drama","Manoj Kumar, Hema Malini, Premnath Malhotra, Pran Sikand, Bindu Desai, Kamini Kaushal, Om Shivpuri, David Abraham, Sajjan, Abhi Bhattacharya, Shyam Kumar, Rammohan Sharma, Shivraj, Kumud Tripathi, Rajan Haksar, Madhup Sharma, Dev Kishan, Hercules",2h 35m
tt0117470,Return of Jewel Thief,1996.0,4.4,162.0,PT2H39M,"Crime, Thriller","Ashok Kumar, Dev Anand, Dharmendra, Jackie Shroff, Shilpa Shirodkar, Anu Agarwal, Madhoo, Prem Chopra, Surendra Pal, Anil Nagrath, Arun Bali, Sunil Dhawan, G.P. Singh, Hemant Choudhary, Ram Sethi, Sameer Kakkar, Ravi Baswani, Rocky",2h 39m
tt0158122,Professor Pyarelal,,6.5,150.0,PT2H13M,"Action, Crime, Thriller","Jeevan Dhar, Zeenat Aman, Brahmachari, R.S. Chopra, Daljeet, Dharmendra, Simi Garewal, Habib, Hercules, Satyendra Kapoor, Shammi Kapoor, Amjad Khan, Yusuf Khan, Baldev Khosa, Shreeram Lagoo, Narendranath Malhotra, Maruti, Vinod Mehra",2h 13m
tt0090581,Abodh,1984.0,5.4,158.0,PT2H12M,Drama,"Tapas Pal, Madhuri Dixit, Sheela Sharma, Ashok Saraf, Master Makrand, Savita Prabhune, Jeet Kaushik, Ritesh Haldar, Vimal Verma, Raksha Mehta, Mohan Choti, Vinod Kumar, Arun Kumar, Dinesh Hingoo, Brajendra Mohan, Hari Shukla, H.L. Pardesi, Raj Verma",2h 12m
tt6278732,Motu Patlu: King of Kings,2016.0,6.6,239.0,PT1H50M,"Animation, Adventure, Comedy","Sourav Chakraborty, Vinay Pathak",1h 50m
tt0213524,Bluff Master,,6.1,158.0,PT2H15M,"Comedy, Drama, Romance","Shammi Kapoor, Saira Banu, Niranjan Sharma, Mohan Choti, Tun Tun, Rashid Khan, Charlie Walker, Jugal Kishore, Shyamlal, Anand Joshi, Santosh Kumar, Lalita Pawar, Pran Sikand, Laxmi Chhaya, Edwina",2h 15m
tt2112978,Jo Hum Chahein,2011.0,5.2,111.0,,"Drama, Romance","Sunny Gill, Simran Kaur Mundi, Alyy Khan, Achint Kaur, Yuri Suri, Samar Virmani, Mansi Multani, Rithvik Dhanjani, Sanjay Gurbaxani, Himanshu Kohli",
tt0077179,Arvind Desai Ki Ajeeb Dastaan,1978.0,7.2,197.0,PT1H58M,Drama,"Dilip Dhawan, Anjali Paigankar, Shreeram Lagoo, Sudha Shivpuri, Om Puri, Satish Shah, Deepak Seth, Sulabha Deshpande, Rajendra Jaspal, Sheila Fernandes, Rohini Hattangadi, Vikram Vohra, Abha Dhulia, Suresh Oberoi, Shobhini Singh, Avtar Gill, Javed Khan Amrohi, Bob Christo",1h 58m
tt0175448,Apna Desh,1972.0,6.2,166.0,,"Action, Comedy, Drama","Rajesh Khanna, Mumtaz Askari, Om Prakash, Jagdeep, Kanhaiyalal Chaturvedi, Madan Puri, Manmohan Krishna, Pandari Bai, Mukkamala, Satyendra Kapoor, C.S. Dubey, Rajan Haksar, Roja Ramani, Sunder, Manmauji, Gurnam Singh",
tt0430702,Tumsa Nahin Dekha,2004.0,4.7,939.0,PT2H8M,"Musical, Romance","Emraan Hashmi, Dia Mirza, Anupam Kher, Sharat Saxena, Surekha Sikri, Uday Tikekar, Pooja Bharti, Avtar Gill, Atul Parchure, Rana Jung Bahadur, Shabnam, Raja Vaid, Sundeep Sharma, Ashok, Ashok Kumar Beniwal, Aman Sagar, Ssunny Suraani, Surabhi Vanzara",2h 8m
